id,type,smelly,lines_code,lines_blank,lines_comment,num_keys,num_suspicious_comments,num_tokens,text_entropy,num_imports,num_inputs,num_interfaces,num_node_templates,num_node_types,num_parameters,num_properties,num_relationship_templates,num_relationship_types,num_shell_scripts
2022,"{'tosca.nodes.Root': {'metadata': {'shorthand_name': 'Root', 'type_qualified_name': 'tosca:Root', 'type_uri': 'tosca.nodes.Root'}, 'derived_from': 'tosca.entity.Root', 'attributes': {'tosca_id': {'type': 'string'}, 'tosca_name': {'type': 'string'}, 'state': {'type': 'string'}}, 'capabilities': {'feature': {'type': 'tosca.capabilities.Node'}}, 'requirements': [{'dependency': {'capability': 'tosca.capabilities.Node', 'node': 'tosca.nodes.Root', 'relationship': 'tosca.relationships.DependsOn', 'occurrences': [0, 'UNBOUNDED']}}], 'interfaces': {'Standard': {'type': 'tosca.interfaces.node.lifecycle.Standard'}}}}",,27.0,0.0,0.0,25.0,0.0,39.0,4.69,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2385,"{'org.alien4cloud.demo.spark-jobs.relationships.SparkAppDependency': {'derived_from': 'tosca.relationships.DependsOn', 'valid_target_types': ['org.alien4cloud.demo.spark-jobs.capabilities.SparkApplicationDependency'], 'interfaces': {'Configure': {'pre_configure_source': {'implementation': 'scripts/app_connect.sh'}}}}}",,8.0,0.0,0.0,7.0,0.0,10.0,3.32,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1282,"{'org.ystia.yorc.alien4cloud.nodes.YorcOnDemandLocationResourcesConfigurator': {'derived_from': 'org.alien4cloud.alien4cloud.config.location_resources.on_demand.nodes.OnDemandLocationResourcesConfigurator', 'properties': {'type': {'type': 'string', 'required': True, 'default': 'OpenStack', 'constraints': [{'valid_values': ['Google Cloud', 'AWS', 'OpenStack', 'Slurm', 'Kubernetes', 'HostsPool']}]}}}}",,15.0,0.0,0.0,9.0,0.0,20.0,4.12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
729,{'cloudify.nodes.Database': {'derived_from': 'cloudify.nodes.Root'}},,2.0,0.0,0.0,2.0,0.0,3.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1263,"{'tosca.nodes.Database': {'derived_from': 'tosca.nodes.Root', 'properties': {'name': {'type': 'string', 'description': 'the logical name of the database'}, 'port': {'type': 'integer', 'description': 'the port the underlying database service will listen to for data', 'required': False}, 'user': {'type': 'string', 'description': 'the optional user account name for DB administration', 'required': False}, 'password': {'type': 'string', 'description': 'the optional password for the DB user account', 'required': False}}, 'requirements': [{'host': {'capability': 'tosca.capabilities.Compute', 'node': 'tosca.nodes.DBMS', 'relationship': 'tosca.relationships.HostedOn'}}], 'capabilities': {'database_endpoint': {'type': 'tosca.capabilities.Endpoint.Database'}}}}",,26.0,0.0,0.0,26.0,0.0,71.0,5.03,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
2708,"{'org.ystia.rstudio.linux.bash.relationships.ConnectsRStudioToFilessystem': {'derived_from': 'org.ystia.relationships.ConnectsTo', 'description': 'Connects RStudio to a File System\n', 'valid_target_types': ['tosca.capabilities.Node'], 'interfaces': {'Configure': {'pre_configure_source': {'implementation': 'scripts/rstudio_to_filesystem.sh', 'inputs': {'path_fs': {'get_property': ['TARGET', 'location']}}}}}, 'artifacts': [{'scripts': {'file': 'scripts', 'type': 'tosca.artifacts.File'}}]}}",,18.0,0.0,0.0,15.0,0.0,28.0,4.74,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29,"{'tosca.nodes.network.FloatingIP': {'derived_from': 'tosca.nodes.Root', 'description': 'The TOSCA FloatingIP node represents a floating IP that can associate to a Port.\n', 'properties': {'floating_network': {'type': 'string', 'required': True}, 'floating_ip_address': {'type': 'string', 'required': False}, 'port_id': {'type': 'string', 'required': False}}, 'requirements': [{'link': {'capability': 'tosca.capabilities.network.Linkable', 'relationship': 'tosca.relationships.network.LinksTo', 'node': 'tosca.nodes.network.Port'}}]}}",,19.0,0.0,0.0,18.0,0.0,42.0,4.91,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
787,"{'DockerApp': {'derived_from': 'tosca.nodes.Root', 'requirements': [{'host': None, 'capability': 'DockerHost', 'node': 'DockerEngine', 'relationship': 'tosca.relationships.HostedOn'}, {'network': None, 'capability': 'SimplePublicWebEndpoint'}], 'attributes': {'tag': {'type': 'string', 'description': 'the tag for the docker image'}, 'identifier': {'type': 'string', 'description': 'the identifier (name) for the docker container'}}, 'interfaces': {'Standard': {'create': {'implementation': 'docker/dockerapp_create.sh'}, 'start': {'implementation': 'docker/dockerapp_create.sh'}, 'stop': {'implementation': 'docker/dockerapp_stop.sh'}, 'delete': {'implementation': 'docker/dockerapp_delete.sh'}}}}}",,26.0,0.0,0.0,26.0,0.0,52.0,5.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
265,"{'org.apache.brooklyn.entity.database.mysql.MySqlNode': {'derived_from': 'tosca.nodes.Root', 'description': 'A MySQL server\n', 'properties': {'datastore.creation.script.url': {'type': 'string', 'required': False}}}}",,7.0,0.0,0.0,7.0,0.0,13.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2650,"{'tosca.relationships.Root': {'description': 'The TOSCA root Relationship Type all other TOSCA base Relationship Types derive from', 'attributes': {'tosca_id': {'type': 'string'}, 'tosca_name': {'type': 'string'}}, 'interfaces': {'Configure': {'type': 'tosca.interfaces.relationship.Configure'}}}}",,11.0,0.0,0.0,10.0,0.0,26.0,4.29,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1855,"{'seaclouds.nodes.Compute.Amazon.c1.xlarge': {'derived_from': 'seaclouds.nodes.Compute.Amazon', 'attributes': {'location': 'seaclouds.types.Locations.AM.US.OR.Portland', 'num_cpus': 8, 'mem_size': '7 GB', 'disk_type': 'sata', 'local_storage': '2 TB'}}}",,8.0,0.0,0.0,8.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605,"{'radon.nodes.apache.kafka.KafkaBroker': {'derived_from': 'radon.nodes.java.JavaApplication', 'metadata': {'targetNamespace': 'radon.nodes.apache.kafka', 'abstract': 'false', 'final': 'false'}, 'attributes': {'broker_urls': {'description': 'represents a list of one or more urls that corresponds to the brokers of this kafka cluster', 'type': 'list'}, 'java_home': {'type': 'string', 'default': {'get_attribute': ['SELF', 'host', 'java_home']}}, 'kafka_home': {'type': 'string', 'default': {'get_operation_output': ['SELF', 'Standard', 'create', 'KAFKA_HOME']}}}, 'properties': {'log_cleaner_enable': {'type': 'boolean', 'default': False}, 'zk_heap_size': {'type': 'integer', 'default': 500}, 'scala_version': {'type': 'version', 'default': 2.11, 'constraints': [{'valid_values': [2.11, 2.12]}]}, 'component_version': {'type': 'version', 'default': '0.10.2.2', 'constraints': [{'valid_values': ['0.10.2.2', '0.11.0.3']}]}, 'kf_heap_size': {'type': 'integer', 'default': 1024}}, 'capabilities': {'host': {'occurrences': [0, 'UNBOUNDED'], 'valid_source_types': ['radon.nodes.apache.kafka.KafkaTopic'], 'type': 'radon.capabilities.kafka.KafkaHosting'}}, 'interfaces': {'Standard': {'type': 'tosca.interfaces.node.lifecycle.Standard', 'operations': {'stop': {'inputs': {'JAVA_HOME': {'type': 'string', 'required': True, 'default': {'get_attribute': ['SELF', 'java_home']}}, 'KAFKA_HOME': {'type': 'string', 'required': True, 'default': {'get_attribute': ['SELF', 'kafka_home']}}}}, 'start': {'inputs': {'JAVA_HOME': {'type': 'string', 'required': True, 'default': {'get_attribute': ['SELF', 'java_home']}}, 'KAFKA_HOME': {'type': 'string', 'required': True, 'default': {'get_attribute': ['SELF', 'kafka_home']}}}}, 'create': {'inputs': {'KAFKA_VERSION': {'type': 'version', 'required': True, 'default': {'get_property': ['SELF', 'component_version']}}, 'SCALA_VERSION': {'type': 'version', 'required': True, 'default': {'get_property': ['SELF', 'scala_version']}}}}, 'configure': {'inputs': {'ZK_HEAP_SIZE': {'type': 'integer', 'required': True, 'default': {'get_property': ['SELF', 'zk_heap_size']}}, 'JAVA_HOME': {'type': 'string', 'required': True, 'default': {'get_attribute': ['SELF', 'java_home']}}, 'KAFKA_HOME': {'type': 'string', 'required': True, 'default': {'get_attribute': ['SELF', 'kafka_home']}}, 'IP_ADDRESS': {'type': 'string', 'required': True, 'default': {'get_attribute': ['SELF', 'host', 'public_address']}}, 'LOG_CLEANER_ENABLE': {'type': 'boolean', 'required': True, 'default': {'get_property': ['SELF', 'log_cleaner_enable']}}, 'KF_HEAP_SIZE': {'type': 'integer', 'required': True, 'default': {'get_property': ['SELF', 'kf_heap_size']}}}}}}}}}",,155.0,0.0,0.0,115.0,0.0,214.0,5.53,0.0,12.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
306,"{'tosca.nodes.indigo.GalaxyWN': {'derived_from': 'tosca.nodes.SoftwareComponent', 'metadata': {'icon': '/images/galaxy.png'}, 'properties': {'front_end_ip': {'type': 'string', 'description': 'IP of the Front-End node', 'required': True}, 'export_dir': {'type': 'string', 'description': 'path to store galaxy data', 'default': '/export', 'required': True}}, 'requirements': [{'host': {'capability': 'tosca.capabilities.Container', 'node': 'tosca.nodes.Compute', 'relationship': 'tosca.relationships.HostedOn'}}], 'interfaces': {'Standard': {'configure': {'implementation': 'https://raw.githubusercontent.com/indigo-dc/tosca-types/master/artifacts/galaxy/galaxy_wn_configure.yml', 'inputs': {'galaxy_front_end_ip': {'get_property': ['SELF', 'front_end_ip']}, 'export_dir': {'get_property': ['SELF', 'export_dir']}}}}}}}",,32.0,0.0,0.0,28.0,0.0,53.0,5.3,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2445,"{'tosca.relationships.Root': {'description': 'The TOSCA root Relationship Type all other TOSCA base Relationship Types derive from', 'attributes': {'tosca_id': {'type': 'string', 'description': 'A unique identifier of the realized instance of a Relationship Template that derives from any TOSCA normative type.'}, 'tosca_name': {'type': 'string', 'description': 'This attribute reflects the name of the Relationship Template as defined in the TOSCA service template.  This name is not unique to the realized instance model of corresponding deployed application as each template in the model can result in one or more instances (e.g., scaled) when orchestrated to a provider environment.\n'}, 'state': {'type': 'string', 'description': 'The state of the relationship instance.', 'default': 'initial'}}, 'interfaces': {'Configure': {'type': 'tosca.interfaces.relationship.Configure'}}}}",,22.0,0.0,0.0,16.0,0.0,109.0,5.86,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2612,{'my.maven.relationship.extended': {'derived_from': 'my.maven.relationship'}},,2.0,0.0,0.0,2.0,0.0,3.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1099,{'tosca.nodes.app_server': {'derived_from': 'tosca.nodes.middleware'}},,2.0,0.0,0.0,2.0,0.0,3.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029,"{'tosca.nodes.Storage.ObjectStorage': {'metadata': {'shorthand_name': 'ObjectStorage', 'type_qualified_name': 'tosca:ObjectStorage', 'type_uri': 'tosca.nodes.ObjectStorage'}, 'derived_from': 'tosca.nodes.Root', 'properties': {'name': {'type': 'string'}, 'size': {'type': 'scalar-unit.size', 'constraints': [{'greater_or_equal': '0 GB'}]}, 'maxsize': {'type': 'scalar-unit.size', 'constraints': [{'greater_or_equal': '0 GB'}]}}, 'capabilities': {'storage_endpoint': {'type': 'tosca.capabilities.Endpoint'}}}}",,20.0,0.0,0.0,20.0,0.0,32.0,4.44,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
1525,"{'tosca.relationships.openstack.network.port.security_group.rule': {'derived_from': 'tosca.relationships.Root', 'valid_target_types': ['tosca.nodes.openstack.network.port.security_group.rule'], 'interfaces': {'Configure': {'type': 'tosca.interfaces.relationship.Configure', 'link': {'implementation': 'openstack_plugin.tasks.security_group:connect_security_groups_rule'}, 'unlink': {'implementation': 'openstack_plugin.tasks.security_group:disconnect_security_groups_rule'}}}}}",,11.0,0.0,0.0,10.0,0.0,15.0,3.77,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,"{'org.alien4cloud.spark.linux_sh.nodes.SparkSlave': {'derived_from': 'org.alien4cloud.spark.linux_sh.nodes.SparkNode', 'capabilities': {'spark_master': {'type': 'org.alien4cloud.spark.pub.capabilities.SparkMaster'}}, 'requirements': [{'spark_master': {'capability': 'org.alien4cloud.spark.pub.capabilities.SparkMaster', 'relationship': 'org.alien4cloud.spark.linux_sh.relationships.JoinSparkCluster'}}]}}",,9.0,0.0,0.0,9.0,0.0,13.0,3.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1682,"{'tosca.nodes.sdno.networkDevice.Vpc': {'derived_from': 'tosca.nodes.sdno.networkService', 'description': None, 'properties': {'vpcName': {'type': 'string', 'description': None, 'required': True}, 'dcGWIP': {'type': 'string', 'description': None, 'required': True}}}}",,12.0,0.0,0.0,12.0,0.0,20.0,3.45,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2300,"{'tosca.nodes.indigo.CmsWnConfig': {'derived_from': 'tosca.nodes.SoftwareComponent', 'metadata': {'icon': '/images/cms.png'}, 'properties': {'cms_local_site': {'type': 'string', 'required': True}, 'cms_stageoutsite': {'type': 'string', 'required': True}, 'cms_stageoutserver': {'type': 'string', 'required': True}, 'cms_stageoutprefix': {'type': 'string', 'required': True}, 'cms_stageoutsite_fallback': {'type': 'string', 'required': True}, 'cms_stageoutserver_fallback': {'type': 'string', 'required': True}, 'cms_stageoutprefix_fallback': {'type': 'string', 'required': True}, 'cms_input_path': {'type': 'string', 'required': True}, 'cms_input_protocol': {'type': 'string', 'required': True}, 'mysquid_host': {'type': 'string', 'required': True}, 'proxycache_host': {'type': 'string', 'required': True}, 'monitordb_ip': {'type': 'string', 'required': False}, 'elasticsearch_secret': {'type': 'string', 'required': False}}, 'artifacts': [{'cms_config_role': {'file': 'indigo-dc.cms_config', 'type': 'tosca.artifacts.AnsibleGalaxy.role'}}], 'interfaces': {'Standard': {'configure': {'implementation': 'https://raw.githubusercontent.com/indigo-dc/tosca-types/master/artifacts/mesos/cms_wn_configure.yml', 'inputs': {'cms_config_mysquid_host': {'get_property': ['SELF', 'mysquid_host']}, 'cms_config_proxycache_host': {'get_property': ['SELF', 'proxycache_host']}, 'cms_config_cms_local_site': {'get_property': ['SELF', 'cms_local_site']}, 'cms_config_stageoutsite': {'get_property': ['SELF', 'cms_stageoutsite']}, 'cms_config_stageoutserver': {'get_property': ['SELF', 'cms_stageoutserver']}, 'cms_config_stageoutprefix': {'get_property': ['SELF', 'cms_stageoutprefix']}, 'cms_config_stageoutsite_fallback': {'get_property': ['SELF', 'cms_stageoutsite_fallback']}, 'cms_config_stageoutserver_fallback': {'get_property': ['SELF', 'cms_stageoutserver_fallback']}, 'cms_config_stageoutprefix_fallback': {'get_property': ['SELF', 'cms_stageoutprefix_fallback']}, 'cms_input_path': {'get_property': ['SELF', 'cms_input_path']}, 'cms_input_protocol': {'get_property': ['SELF', 'cms_input_protocol']}, 'cms_config_elastic_secret': {'get_property': ['SELF', 'elasticsearch_secret']}, 'monitordb_ip': {'get_property': ['SELF', 'monitordb_ip']}}}}}, 'requirements': [{'host': {'capability': 'tosca.capabilities.indigo.MesosSlave', 'relationship': 'tosca.relationships.HostedOn', 'node': 'tosca.nodes.SoftwareComponent', 'occurrences': [1, 1]}}]}}",,113.0,0.0,0.0,85.0,0.0,147.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0
20,"{'tosca.nodes.Compute': {'derived_from': 'tosca.nodes.Root', 'attributes': {'private_address': {'type': 'string'}, 'public_address': {'type': 'string'}, 'networks': {'type': 'map', 'entry_schema': {'type': 'tosca.datatypes.network.NetworkInfo'}}, 'ports': {'type': 'map', 'entry_schema': {'type': 'tosca.datatypes.network.PortInfo'}}}, 'capabilities': {'host': {'type': 'tosca.capabilities.Container'}, 'binding': {'type': 'tosca.capabilities.network.Bindable'}, 'os': {'type': 'tosca.capabilities.OperatingSystem'}, 'scalable': {'type': 'tosca.capabilities.Scalable'}, 'endpoint': {'type': 'tosca.capabilities.Endpoint.Admin'}}, 'requirements': [{'local_storage': {'capability': 'tosca.capabilities.Attachment', 'node': 'tosca.nodes.BlockStorage', 'relationship': 'tosca.relationships.AttachesTo', 'occurrences': [0, 'UNBOUNDED']}}]}}",,34.0,0.0,0.0,32.0,0.0,49.0,4.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
686,"{'tosca.nodes.SoftwareComponent': {'metadata': {'puccini.normative': 'true', 'specification.citation': '[TOSCA-Simple-Profile-YAML-v1.1]', 'specification.location': '5.9.3'}, 'description': 'The TOSCA SoftwareComponent node represents a generic software component that can be managed and run by a TOSCA Compute Node Type.', 'derived_from': 'tosca.nodes.Root', 'properties': {'component_version': {'description': ""The optional software component's version."", 'type': 'version', 'required': False}, 'admin_credential': {'description': 'The optional credential that can be used to authenticate to the software component.', 'type': 'tosca.datatypes.Credential', 'required': False}}, 'requirements': [{'host': {'capability': 'tosca.capabilities.Container', 'node': 'tosca.nodes.Compute', 'relationship': 'tosca.relationships.HostedOn'}}]}}",,23.0,0.0,0.0,21.0,0.0,71.0,5.64,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
76,"{'tosca.nodes.NodeWithReq': {'derived_from': 'tosca.nodes.SoftwareComponent', 'requirements': [{'host': {'capability': 'tosca.capabilities.SomeCap', 'relationship': 'tosca.relationships.HostedOn', 'occurrences': [1, 1]}}]}}",,9.0,0.0,0.0,7.0,0.0,12.0,3.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624,"{'radon.nodes.datapipeline.process.RouteToRemote': {'derived_from': 'radon.nodes.datapipeline.MidwayPB', 'metadata': {'targetNamespace': 'radon.nodes.datapipeline.process', 'abstract': 'false', 'final': 'false'}}}",,6.0,0.0,0.0,6.0,0.0,10.0,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2275,"{'tosca.nodes.indigo.Kepler': {'derived_from': 'tosca.nodes.SoftwareComponent', 'artifacts': {'galaxy_role': {'file': 'indigo-dc.kepler', 'type': 'tosca.artifacts.AnsibleGalaxy.role'}}, 'interfaces': {'Standard': {'configure': {'implementation': 'https://raw.githubusercontent.com/indigo-dc/tosca-types/dodas_roll/artifacts/kepler/kepler_install.yml'}}}}}",,10.0,0.0,0.0,10.0,0.0,14.0,3.81,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2372,"{'org.alien4cloud.automation.a4c.config.backupRestoreS3.relationships.BackupRestoreS3DependsOnAwsCli': {'derived_from': 'tosca.relationships.DependsOn', 'valid_target_types': ['org.alien4cloud.cloud.amazon.cli.pub.capabilities.AwsCli']}}",,4.0,0.0,0.0,3.0,0.0,5.0,2.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,"{'org.alien4cloud.nodes.Alien': {'derived_from': 'org.alien4cloud.lang.java.pub.nodes.JavaSoftware', 'description': 'The TOSCA Alien Node Type represents an alien component.', 'metadata': {'icon': '/images/alien4cloud-logo.png'}, 'properties': {'alien_url': {'type': 'string', 'required': True, 'default': 'https://fastconnect.org/maven/content/repositories/opensource/alien4cloud/alien4cloud-ui/1.3.0-RC5/alien4cloud-ui-1.3.0-RC5.war'}, 'context_root': {'type': 'string', 'default': '/'}, 'app_args': {'type': 'string', 'required': False, 'default': ''}}, 'capabilities': {'alien': {'type': 'org.alien4cloud.capabilities.Alien', 'occurrences': [0, 'UNBOUNDED']}}, 'requirements': [{'elasticsearch': {'capability': 'org.alien4cloud.capabilities.ElasticSearch', 'relationship': 'org.alien4cloud.relationships.AlienConnectToElasticSearch', 'occurrences': [1, 'UNBOUNDED']}}], 'interfaces': {'Standard': {'create': {'inputs': {'APPLICATION_URL': {'get_property': ['SELF', 'alien_url']}, 'APP_ARGS': {'get_property': ['SELF', 'app_args']}}, 'implementation': 'scripts/alien/install_alien.sh'}, 'start': 'scripts/alien/start_alien.sh'}}, 'artifacts': [{'configs': {'file': 'configs', 'type': 'tosca.artifacts.File'}}, {'bin': {'file': 'bin', 'type': 'tosca.artifacts.File'}}]}}",,51.0,0.0,0.0,43.0,0.0,79.0,5.68,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0
135,"{'org.alien4cloud.automation.cloudify.manager.pub.nodes.CloudifyManagerService': {'derived_from': 'tosca.nodes.SoftwareComponent', 'abstract': True, 'metadata': {'icon': 'images/cloudify.png'}, 'capabilities': {'cloudify_api_v3': {'type': 'org.alien4cloud.automation.cloudify.manager.pub.capabilities.CloudifyAPIv3', 'occurrences': [0, 'UNBOUNDED'], 'properties': {'protocol': 'https', 'port': 443}}}, 'requirements': [{'host': {'capability': 'tosca.capabilities.Container', 'occurrences': [0, 0]}}]}}",,20.0,0.0,0.0,16.0,0.0,27.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1228,"{'org.alien4cloud.nodes.Application.Docker.Nodecellar': {'derived_from': 'tosca.nodes.Container.Application.DockerContainer', 'properties': {'docker_run_cmd': {'type': 'string', 'default': 'cd /nodecellar && nodejs server.js'}, 'docker_options': {'type': 'org.alien4cloud.datatypes.docker.cli-args.Nodecellar', 'required': False}, 'docker_env_vars': {'type': 'map', 'description': 'Environment variables for the Docker container.', 'entry_schema': {'type': 'string'}, 'default': {'LOG_LEVEL': None}}}, 'requirements': [{'mongo_db': {'capability': 'tosca.capabilities.Endpoint.Database', 'relationship': 'tosca.relationships.ConnectsTo', 'occurrences': [1, 1]}}], 'capabilities': {'nodecellar_app': {'type': 'org.alien4cloud.capabilities.endpoint.docker.Nodecellar'}}, 'interfaces': {'Standard': {'create': {'inputs': {'ENV_MONGO_HOST': {'get_attribute': ['TARGET', 'mongo_db', 'ip_address']}, 'ENV_MONGO_PORT': {'get_attribute': ['TARGET', 'mongo_db', 'port']}, 'ENV_MONGO_API_VERSION': {'get_property': ['TARGET', 'mongo_db', 'api_version']}, 'ENV_NODECELLAR_PORT': {'get_property': ['SELF', 'nodecellar_app', 'port']}}, 'implementation': {'file': 'afraisse/nodecellar:exp', 'repository': 'docker', 'type': 'tosca.artifacts.Deployment.Image.Container.Docker'}}}}}}",,54.0,0.0,0.0,40.0,0.0,78.0,5.74,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
2179,"{'tosca.nodes.Container.Application.RabbitMQ': {'derived_from': 'tosca.nodes.Container.Application', 'description': 'TOSCA Container for RabbitMQ\n', 'capabilities': {'queue_endpoint': {'type': 'tosca.capabilities.Endpoint'}}}}",,6.0,0.0,0.0,6.0,0.0,12.0,3.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2233,"{'sodalite.nodes.DockerHost': {'derived_from': 'tosca.nodes.SoftwareComponent', 'properties': {'registry_ip': {'type': 'string', 'description': 'IP of the SODALITE docker registry', 'required': True, 'default': 'localhost'}}, 'attributes': {'registry_ip': {'type': 'string', 'description': 'IP of the SODALITE docker registry'}}, 'interfaces': {'Standard': {'type': 'tosca.interfaces.node.lifecycle.Standard', 'create': {'inputs': {'registry_ip': {'default': {'get_property': ['SELF', 'registry_ip']}}, 'public_ipv4_address': {'default': {'get_attribute': ['SELF', 'host', 'public_address']}}}, 'implementation': {'primary': 'playbooks/docker/create_docker_host.yml'}}, 'delete': {'inputs': {'registry_ip': {'default': {'get_property': ['SELF', 'registry_ip']}}}, 'implementation': {'primary': 'playbooks/docker/destroy_docker_host.yml'}}}}, 'capabilities': {'host': {'type': 'tosca.capabilities.Compute', 'valid_source_types': ['sodalite.nodes.DockerizedComponent']}}}}",,44.0,0.0,0.0,36.0,0.0,65.0,5.06,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2009,"{'tosca.nodes.DBMS': {'derived_from': 'tosca.nodes.SoftwareComponent', 'description': 'The TOSCA DBMS node represents a typical relational, SQL Database Management System software component or service.', 'tags': {'icon': '/images/relational_db.png'}, 'properties': {'root_password': {'type': 'string', 'required': False, 'description': 'the optional root password for the DBMS service'}, 'port': {'type': 'integer', 'required': False, 'description': 'the port the DBMS service will listen to for data and requests'}}, 'capabilities': {'host': {'type': 'tosca.capabilities.Container'}}}}",,18.0,0.0,0.0,17.0,0.0,60.0,5.37,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2076,"{'sodalite.nodes.AWS.SecurityRules': {'derived_from': 'tosca.nodes.Root', 'properties': {'group_name': {'description': 'Name of the security group in AWS.', 'required': True, 'type': 'string'}, 'rules': {'required': False, 'constraints': [{'min_length': 1}], 'type': 'list', 'entry_schema': {'type': 'sodalite.datatypes.AWS.SecurityRule'}}, 'group_description': {'description': 'Description of the security group in AWS.', 'required': True, 'type': 'string'}, 'vpc_id': {'description': 'ID of the VPC to create the group in.', 'required': True, 'type': 'string'}, 'region': {'description': 'The AWS region to use.', 'required': False, 'type': 'string'}, 'aws_access_key': {'description': 'The AWS region to use.', 'required': False, 'type': 'string'}, 'aws_secret_key': {'description': 'The AWS region to use.', 'required': False, 'type': 'string'}}, 'attributes': {'group_id': {'description': 'ID of the security group in AWS.', 'type': 'string'}}, 'interfaces': {'Standard': {'type': 'tosca.interfaces.node.lifecycle.Standard', 'operations': {'create': {'implementation': {'primary': 'playbooks/security_rule_create.yml'}, 'inputs': {'rules': {'type': 'string', 'default': {'get_property': ['SELF', 'rules']}}, 'vpc_id': {'type': 'string', 'default': {'get_property': ['SELF', 'vpc_id']}}, 'region': {'type': 'string', 'default': {'get_property': ['SELF', 'region']}}, 'aws_access_key': {'type': 'string', 'default': {'get_property': ['SELF', 'aws_access_key']}}, 'aws_secret_key': {'type': 'string', 'default': {'get_property': ['SELF', 'aws_secret_key']}}, 'group_name': {'type': 'string', 'default': {'get_property': ['SELF', 'group_name']}}, 'group_description': {'type': 'string', 'default': {'get_property': ['SELF', 'group_description']}}}}, 'delete': {'implementation': {'primary': 'playbooks/security_rule_delete.yml'}, 'inputs': {'group_id': {'type': 'string', 'default': {'get_attribute': ['SELF', 'group_id']}}, 'aws_access_key': {'type': 'string', 'default': {'get_property': ['SELF', 'aws_access_key']}}, 'aws_secret_key': {'type': 'string', 'default': {'get_property': ['SELF', 'aws_secret_key']}}, 'vpc_id': {'type': 'string', 'default': {'get_property': ['SELF', 'vpc_id']}}, 'region': {'type': 'string', 'default': {'get_property': ['SELF', 'region']}}}}}}}}}",,122.0,0.0,0.0,98.0,0.0,200.0,5.11,0.0,12.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
2526,"{'tosca.relationships.network.BindsTo': {'metadata': {'puccini.normative': 'true', 'specification.citation': '[TOSCA-Simple-Profile-YAML-v1.2]', 'specification.location': '8.5.5'}, 'description': 'This type represents a network association relationship between Port and Compute node types.', 'derived_from': 'tosca.relationships.DependsOn', 'valid_target_types': ['tosca.capabilities.network.Bindable']}}",,10.0,0.0,0.0,8.0,0.0,26.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
